Date,FII_Gross_Purchase,FII_Gross_Sales,FII_Net_Purchase/Sales,DII_Gross_Purchase,DII_Gross_Sales,DII_Net_Purchase/Sales
30-07-2020,6462.05,6254.75,207.3,5558.41,5945.65,-387.24
31-07-2020,4283.29,5241.93,-958.64,4447.93,4005.2,442.73
01-08-2020,4109.04,4624.89,-515.85,5162.02,4413.62,748.4
04-08-2020,8916.39,6972.98,1943.41,3471.38,5229.17,-1757.79
05-08-2020,6091.97,4367.26,1724.71,3416.61,4919.75,-1503.14
06-08-2020,6081.97,5268.7,813.27,4212.26,5450.49,-1238.23
07-08-2020,5473.24,6468.11,-994.87,3721.81,4575.22,-853.41
09-08-2020,3659.41,4715.93,-1056.52,4162.36,3542.07,620.29
10-08-2020,6586.24,5607.87,978.37,4992.59,4972.74,19.85
12-08-2020,8473.34,5563.74,2909.6,3912.38,6553.31,-2640.93
13-08-2020,4569.17,4152.89,416.28,3693.86,4457.4,-763.54
14-08-2020,5184.05,5137.66,46.39,3255.49,4052.57,-797.08
17-08-2020,3828.93,3496.03,332.9,2766.3,3483.92,-717.62
18-08-2020,5409.49,4274.92,1134.57,2893.29,3272.67,-379.38
19-08-2020,4934.93,4475.92,459.01,3595.59,3692.72,-97.13
20-08-2020,4680.39,4948.85,-268.46,3438.24,4110.47,-672.23
21-08-2020,3975.11,3564.95,410.16,4277.43,4528.08,-250.65
24-08-2020,4444.08,4225.01,219.07,3344.75,3680.39,-335.64
25-08-2020,5640.95,4159.75,1481.2,3913.03,4086,-172.97
26-08-2020,6857.48,5276.17,1581.31,3785.61,4980.23,-1194.62
27-08-2020,6625.39,5461.07,1164.32,3339.96,4149.23,-809.27
28-08-2020,6618.88,5614.77,1004.11,5341.4,5884.96,-543.56
31-08-2020,16290.34,19685.83,-3395.49,5760.96,5080.08,680.88
01-09-2020,4716.4,5147.51,-431.11,5020.49,4601.27,419.22
03-09-2020,6076.45,12672.01,-6595.56,9971.24,4996.44,4974.8
04-09-2020,7277.03,5539.41,1737.62,4135.32,4601.34,-466.02
06-09-2020,6502.25,6011.44,490.81,4043.52,4776.85,-733.33
07-09-2020,4516.59,4303.82,212.77,2872.1,3675.49,-803.39
09-09-2020,5079.82,6038.91,-959.09,3974.56,4238.53,-263.97
10-09-2020,6284.33,6323.72,-39.39,4154.21,4027.6,126.61
11-09-2020,9163.22,4614.83,4548.39,3030.65,6066.96,-3036.31
12-09-2020,9574.48,6010.25,3564.23,3834.91,6328.01,-2493.1
14-09-2020,6172.11,5873.89,298.22,5851.26,5971.61,-120.35
15-09-2020,5391.77,4220.88,1170.89,3922.08,4817.71,-895.63
16-09-2020,4980.88,4716.22,264.66,4259.67,4471.88,-212.21
17-09-2020,4580.45,4830.27,-249.82,3883.84,4951.67,-1067.83
18-09-2020,19932.3,19727.15,205.15,6248.89,6349.72,-100.83
21-09-2020,5230.5,5770.31,-539.81,4333.23,4851.18,-517.95
22-09-2020,3805.95,5878.71,-2072.76,4963.84,4084.93,878.91
23-09-2020,4190.07,8102.51,-3912.44,5186.24,3557.01,1629.23
24-09-2020,6301.62,8187.31,-1885.69,7839.03,7650.39,188.64
25-09-2020,4383.11,6463.32,-2080.21,4210.84,2140.21,2070.63
28-09-2020,4414.51,4441.49,-26.98,3041.27,2498.93,542.34
29-09-2020,4346.69,5803.35,-1456.66,3244.85,2668.35,576.5
30-09-2020,5725.27,6437.75,-712.48,3010.51,2601.04,409.47
01-10-2020,4679.66,4101.38,578.28,4438.75,4690.49,-251.74
02-10-2020,4665.04,4849.62,-184.58,2866.79,3602.58,-735.79
06-10-2020,4432.22,5351.48,-919.26,3179.77,2679.07,500.7
07-10-2020,2489.45,3520.45,-1031,2777.56,3208.77,-431.21
08-10-2020,4892.69,4589.81,302.88,3963.32,4468.24,-504.92
09-10-2020,5897.92,5059.55,838.37,3224.77,3542.07,-317.3
11-10-2020,14188.59,8561.27,5627.32,6626.38,8935.57,-2309.19
12-10-2020,7663.53,5403.55,2259.98,3390.71,5665.93,-2275.22
13-10-2020,5797.32,4965.18,832.14,3029.17,4703.63,-1674.46
14-10-2020,7151.46,6329.6,821.86,2962.67,4238.81,-1276.14
15-10-2020,6544.15,7148.22,-604.07,3251.11,4059.4,-808.29
16-10-2020,4605.47,5085.06,-479.59,2545.89,2975.7,-429.81
19-10-2020,5994.22,4337.44,1656.78,3278.52,4900.25,-1621.73
20-10-2020,6335.73,4750.66,1585.07,2928.16,4561.39,-1633.23
21-10-2020,8448.11,6339.63,2108.48,3951.48,5585.01,-1633.53
22-10-2020,8325.73,7207.27,1118.46,3207.37,5227.24,-2019.87
23-10-2020,6024.92,5117.99,906.93,3705.8,4597.66,-891.86
26-10-2020,5323.21,5442.63,-119.42,3112.15,4091.31,-979.16
27-10-2020,11020.94,7506.05,3514.89,4310.08,5880.88,-1570.8
28-10-2020,7833.41,8964.39,-1130.98,3843.24,3841.76,1.48
29-10-2020,5606.53,6027.48,-420.95,3325.98,3579.39,-253.41
30-10-2020,6329.42,7200.3,-870.88,2694.06,2062.95,631.11
02-11-2020,4705.54,4914.93,-209.39,3819.48,3474.85,344.63
03-11-2020,9721.28,13236.66,-3515.38,7345.59,4510.13,2835.46
05-11-2020,5383.01,4848.14,534.87,3799.19,4620.79,-821.6
06-11-2020,3805.18,4610.32,-805.14,3027.31,3901.66,-874.35
08-11-2020,6227.7,5214.04,1013.66,2759.01,4174.55,-1415.54
09-11-2020,5468.87,4293.06,1175.81,3004.57,3728.88,-724.31
11-11-2020,14549.31,8342.12,6207.19,4578.17,8042.03,-3463.86
12-11-2020,10402.09,6206.66,4195.43,3726.16,6085.16,-2359
13-11-2020,9389.23,7453.31,1935.92,2265.3,4727.72,-2462.42
17-11-2020,14689.87,9784.52,4905.35,3076.21,6905.37,-3829.16
18-11-2020,10146.94,7075.01,3071.93,3672.2,6462.05,-2789.85
19-11-2020,10852.05,9671.44,1180.61,3162.07,6017.01,-2854.94
20-11-2020,11000.78,7140,3860.78,2975.8,5844.46,-2868.66
23-11-2020,12442.96,7704.52,4738.44,3909.28,6853.33,-2944.05
24-11-2020,12480.89,7917.71,4563.18,3954.39,6476.5,-2522.11
25-11-2020,6931.7,6907.5,24.2,3724.49,5564.82,-1840.33
26-11-2020,8036.86,6009.55,2027.31,3016.07,6416.17,-3400.1
27-11-2020,74741.85,67028.87,7712.98,4875.77,9844.67,-4968.9
02-12-2020,5071.12,5022.31,48.81,3795.48,3456.29,339.19
03-12-2020,9161.05,12636.34,-3475.29,12340.09,8421.85,3918.24
05-12-2020,6231.71,7893.74,-1662.03,5326.5,5690.5,-364
06-12-2020,3579.73,4891.22,-1311.49,5251.66,3306.51,1945.15
08-12-2020,4938.95,4587.8,351.15,3560.3,4499.97,-939.67
10-12-2020,6100.23,5485.06,615.17,1960.27,2989.04,-1028.77
11-12-2020,10143.06,8628.94,1514.12,3810.02,6049.45,-2239.43
14-12-2020,7589.88,5325.5,2264.38,3813.97,5535.08,-1721.11
15-12-2020,8612.92,6128.83,2484.09,3564.69,6231.48,-2666.79
16-12-2020,8209.33,6227.56,1981.77,3748.65,5467.1,-1718.45
17-12-2020,8609.38,6254.13,2355.25,3125.72,5620.08,-2494.36
18-12-2020,14649.69,11928.74,2720.95,4224.56,6649.17,-2424.61
21-12-2020,6595.73,6919.28,-323.55,5948.66,5462.54,486.12
22-12-2020,6616.43,5463.43,1153,5205.19,5866.7,-661.51
23-12-2020,5365.66,4829.53,536.13,4040.67,5367.59,-1326.92
24-12-2020,5316.24,4090.55,1225.69,3456.22,5354.14,-1897.92
28-12-2020,3456.27,1867.34,1588.93,2714.07,4100.62,-1386.55
29-12-2020,5426.77,3077.24,2349.53,2386.77,4397.27,-2010.5
30-12-2020,5345.63,3521.11,1824.52,3372.43,3959.86,-587.43
31-12-2020,6855.31,5719.72,1135.59,4209.73,4467.37,-257.64
01-01-2021,1072.54,566.33,506.21,2505.67,2436.27,69.4
02-01-2021,10168.32,8674.09,1494.23,6603.46,6693.92,-90.46
03-01-2021,6674.54,6549.39,125.15,4262.45,4457.33,-194.88
04-01-2021,7279.28,7129.87,149.41,3621.88,3918.72,-296.84
06-01-2021,4507.92,4957.78,-449.86,4363.99,4133.5,230.49
07-01-2021,4395.8,5641.09,-1245.29,4721.48,3840.88,880.6
09-01-2021,9384.32,8717.66,666.66,5498.07,6785.94,-1287.87
10-01-2021,7049.23,6917.84,131.39,6093.82,6706.9,-613.08
11-01-2021,8251.05,8453.18,-202.13,5516.93,5400.92,116.01
12-01-2021,8588.49,11354.33,-2765.84,6651.88,3184.86,3467.02
13-01-2021,10263.57,8384.51,1879.06,5777.2,8147.37,-2370.17
14-01-2021,10175.47,9098.85,1076.62,5772.8,5960.9,-188.1
15-01-2021,7240.81,6269.75,971.06,4914.07,5856.14,-942.07
18-01-2021,7847.77,7197.17,650.6,6371.06,6413.57,-42.51
19-01-2021,6715.91,6458.36,257.55,5146.41,5345.71,-199.3
20-01-2021,7701.29,5412.24,2289.05,5084.73,5949.35,-864.62
21-01-2021,9104.25,7489.59,1614.66,5053.57,6093.05,-1039.48
22-01-2021,8326.77,8962.46,-635.69,4859.95,6150.3,-1290.35
25-01-2021,8423.37,9188.67,-765.3,5090.23,5477.99,-387.76
27-01-2021,11236.79,12925.01,-1688.22,6222.79,6226.17,-3.38
28-01-2021,8493.91,12206.42,-3712.51,6351.07,4614.15,1736.92
29-01-2021,11875.01,17805.67,-5930.66,7582.45,5139.25,2443.2
02-02-2021,13585.57,7404.01,6181.56,7755.23,9790.43,-2035.2
03-02-2021,8978.71,6755.55,2223.16,4315.34,5169.38,-854.04
06-02-2021,11510.79,10589.69,921.1,4657.4,4415.64,241.76
07-02-2021,4860.51,5843.31,-982.8,4922.08,3991.69,930.39
08-02-2021,6550.89,8090.77,-1539.88,6478.18,4972.36,1505.82
09-02-2021,9113.34,8764.82,348.52,6368.33,5986.63,381.7
11-02-2021,7815.53,7570.66,244.87,5771.97,5777.97,-6
12-02-2021,9064.65,9974.36,-909.71,5828.03,4455.38,1372.65
15-02-2021,5121.51,3887.36,1234.15,4293.84,5342.39,-1048.55
16-02-2021,6825.94,5681.85,1144.09,4632.12,6191.65,-1559.53
17-02-2021,8499.18,7490.98,1008.2,4441.26,5724.64,-1283.38
18-02-2021,9725.77,8822.7,903.07,5281.7,6499.04,-1217.34
19-02-2021,8611.06,8492.31,118.75,3542.36,4717.34,-1174.98
22-02-2021,9454.13,10347.38,-893.25,4804.05,5723.93,-919.88
23-02-2021,8112.33,9681.37,-1569.04,4918.49,4701.82,216.67
24-02-2021,35295.57,6556.4,28739.17,3573.61,3343.17,230.44
25-02-2021,14123.81,13935.73,188.08,5174.63,5921.2,-746.57
26-02-2021,22163.45,30458.62,-8295.17,7534.99,6035.29,1499.7
02-03-2021,11546.18,9025.26,2520.92,6427.49,6827.23,-399.74
03-03-2021,10944.98,8856.28,2088.7,5414.38,5021.47,392.91
05-03-2021,4273.18,6562.64,-2289.46,4366.26,3813.34,552.92
06-03-2021,7323.5,6244.3,1079.2,4726,5004.97,-278.97
08-03-2021,8993.55,6876.95,2116.6,6571.69,6870.23,-298.54
09-03-2021,7492.49,6723.91,768.58,6397.78,5729.18,668.6
11-03-2021,9011.72,9413.2,-401.48,5554.9,5359.34,195.56
12-03-2021,7842.92,11199.09,-3356.17,5896.49,4247.7,1648.79
15-03-2021,6658.82,7760.17,-1101.35,4036.19,4785.9,-749.71
16-03-2021,7819.91,6127.6,1692.31,4518.78,5687.37,-1168.59
17-03-2021,9973.21,7347.39,2625.82,5874.44,6436.59,-562.15
18-03-2021,7994.23,6735.76,1258.47,4692.9,5809.07,-1116.17
19-03-2021,24193.67,22775.24,1418.43,7503.7,6944.08,559.62
22-03-2021,6436.46,7223.44,-786.98,4659.69,4116.99,542.7
23-03-2021,7811.31,7919.55,-108.24,4882.49,5412.18,-529.69
24-03-2021,5577.51,7529.41,-1951.9,5581.34,4968.54,612.8
25-03-2021,6669.49,10053.09,-3383.6,7823.37,5555.68,2267.69
26-03-2021,6317,6367.13,-50.13,5876.74,4173.6,1703.14
30-03-2021,10119.5,9350.03,769.47,11262.39,9081.38,2181.01
31-03-2021,7657.89,9343.8,-1685.91,6160.75,4079.23,2081.52
01-04-2021,5331.17,3487.95,1843.22,4575.57,5290.78,-715.21
02-04-2021,11826.54,9889.8,1936.74,6314.21,7082.76,-768.55
03-04-2021,11733.98,11957.09,-223.11,4342.9,5131.09,-788.19
05-04-2021,5849.01,7621.38,-1772.37,4952.6,3965.26,987.34
06-04-2021,7683.55,6184.18,1499.37,3883.29,5058.3,-1175.01
08-04-2021,9850.33,7021.76,2828.57,7888.75,8300.11,-411.36
10-04-2021,14121.78,13261.28,860.5,6837.52,6609.46,228.06
11-04-2021,42.52,370.63,-328.11,55.67,17.42,38.25
13-04-2021,8556.44,9287.25,-730.81,4557.77,4313.97,243.8
15-04-2021,11711.48,10731.78,979.7,4979.59,5506.22,-526.63
16-04-2021,7512.32,7074.81,437.51,5523.58,4866.03,657.55
19-04-2021,6381.91,8015.61,-1633.7,6843.13,4487.57,2355.56
20-04-2021,8722.73,9805.06,-1082.33,5595,4271.99,1323.01
22-04-2021,9619.52,10529.08,-909.56,5737.09,4887.11,849.98
23-04-2021,6729.46,8090.22,-1360.76,5151.62,3456.03,1695.59
26-04-2021,7660.72,8772.61,-1111.89,6518.02,5495.45,1022.57
27-04-2021,5527.78,6982.53,-1454.75,6484.69,5021.25,1463.44
28-04-2021,7822.55,7056.53,766.02,6349.17,5912.97,436.2
29-04-2021,6399.32,5589.95,809.37,4222.29,5164.64,-942.35
30-04-2021,7951.05,11416.12,-3465.07,5761.78,4342.47,1419.31
01-05-2021,7039.45,6053.15,986.3,5092,5582.03,-490.03
02-05-2021,9402.17,7940.46,1461.71,6202.57,7621.22,-1418.65
03-05-2021,9383.17,11397.33,-2014.16,3633.06,4824.25,-1191.19
04-05-2021,4443.84,5375.5,-931.66,5097.54,5022.06,75.48
05-05-2021,4955.96,6066.46,-1110.5,4255.47,4496.08,-240.61
07-05-2021,3222.8,3561.23,-338.43,4578.52,3932.93,645.59
08-05-2021,8746.6,9466.48,-719.88,8541.88,7809.96,731.92
10-05-2021,8732.1,10647.18,-1915.08,8711.87,6843.64,1868.23
14-05-2021,5856.4,8464.25,-2607.85,5444.16,4830.9,613.26
17-05-2021,5797.54,8053.38,-2255.84,7096.88,5148.4,1948.48
18-05-2021,8433.44,7814.95,618.49,6301.03,5851.51,449.52
19-05-2021,7138.11,7835.86,-697.75,4722.98,5575.5,-852.52
20-05-2021,8149.8,8078.76,71.04,4723.27,5599.33,-876.06
21-05-2021,7950.66,7440.5,510.16,6089.36,5440.26,649.1
24-05-2021,7830.55,7245.19,585.36,5329.13,6036.82,-707.69
25-05-2021,7282.89,6323.12,959.77,4299.61,4863.2,-563.59
26-05-2021,5114.13,4872.53,241.6,3623.92,4062.51,-438.59
27-05-2021,42734.21,43395.11,-660.9,6139.4,6027.02,112.38
28-05-2021,5917.71,5004.12,913.59,6440.88,5165.66,1275.22
31-05-2021,7456.51,5044.12,2412.39,4912.06,4732.28,179.78
01-06-2021,6733.28,7216.92,-483.64,5686.04,6066.45,-380.41
04-06-2021,4825.29,5918.04,-1092.75,4518.84,4102.25,416.59
05-06-2021,6326.62,5104.04,1222.58,4036.91,4669.42,-632.51
07-06-2021,4221.77,4765.07,-543.3,5867.38,5346.08,521.3
08-06-2021,6511.05,6580.42,-69.37,6439.14,7070.14,-631
09-06-2021,5389.54,5978.9,-589.36,5825.04,5277.73,547.31
10-06-2021,7357.95,8160.76,-802.81,5826.16,6824.85,-998.69
12-06-2021,4130.25,7491.53,-3361.28,4780.05,3078.49,1701.56
14-06-2021,4339.27,4842.78,-503.51,4801.07,4256.81,544.26
15-06-2021,7621.18,6987.49,633.69,3875.29,4524.58,-649.29
16-06-2021,5940.25,6810.54,-870.29,4027.52,4901.72,-874.2
17-06-2021,6727.57,7607.3,-879.73,5107.52,5062.28,45.24
18-06-2021,20440.85,17760.28,2680.57,7052.77,6606.57,446.2
21-06-2021,4675.48,5920.19,-1244.71,4028.31,3890.22,138.09
22-06-2021,6488.06,7516,-1027.94,5099.01,4796.56,302.45
23-06-2021,13648.63,10492.1,3156.53,4982.56,3665.36,1317.2
24-06-2021,7094.36,9985.3,-2890.94,5377.76,4239,1138.76
25-06-2021,6766.31,7445.15,-678.84,6844.01,5011.25,1832.76
28-06-2021,4275.71,5934.43,-1658.72,5634.19,4357.11,1277.08
29-06-2021,10932.02,10815.39,116.63,8687.31,6877.26,1810.05
30-06-2021,6057.48,7704.14,-1646.66,6171.14,4650.96,1520.18
01-07-2021,8481.77,8099.47,382.3,4815.72,5805.22,-989.5
04-07-2021,7380.16,7152.74,227.42,4903.19,4522.11,381.08
05-07-2021,7159.99,8302.74,-1142.75,6414.23,4946.14,1468.09
06-07-2021,6811.49,6997.95,-186.46,5644.06,4660.09,983.97
07-07-2021,5963.59,5430.65,532.94,4345.38,4577.18,-231.8
09-07-2021,6640.48,6785.93,-145.45,5160.43,5297,-136.57
10-07-2021,6734.6,8498.85,-1764.25,7892.67,5364.03,2528.64
12-07-2021,7625.01,10209.98,-2584.97,6637.69,4031.88,2605.81
13-07-2021,5215.72,5101.89,113.83,5589.72,5245.53,344.19
14-07-2021,5234.2,6538.15,-1303.95,5085.07,3749.16,1335.91
15-07-2021,5547.11,5811.88,-264.77,5266.49,4827.08,439.41
16-07-2021,4988.34,5454.64,-466.3,5619.29,4953.22,666.07
19-07-2021,6366.78,8565.49,-2198.71,5913.3,4865.64,1047.66
20-07-2021,4276.7,7111.66,-2834.96,5675.86,4802.72,873.14
22-07-2021,8329.28,8576.87,-247.59,6386.46,5443.91,942.55
23-07-2021,7663.49,7826.8,-163.31,7415.99,5228.19,2187.8
26-07-2021,5495.57,7872.36,-2376.79,5885.63,4334.36,1551.27
27-07-2021,8522.42,9981.5,-1459.08,6332.46,5602.5,729.96
28-07-2021,6941.15,9215.92,-2274.77,6663.07,5741.62,921.45
29-07-2021,8373.72,9239.98,-866.26,7181.58,5134.62,2046.96
30-07-2021,8506.05,12354.36,-3848.31,8047.43,5090.75,2956.68
01-08-2021,13171.18,7141.35,6029.83,4792.7,7165.24,-2372.54
02-08-2021,8017.52,6140.92,1876.6,5356.49,5861.35,-504.86
03-08-2021,5918.33,7412.82,-1494.49,3838.89,3355.27,483.62
04-08-2021,8752.01,8641.16,110.85,4854.39,4301.61,552.78
06-08-2021,7646.87,6224.16,1422.71,3936.21,5563.19,-1626.98
07-08-2021,5344.41,5899.33,-554.92,3864.15,4813.33,-949.18
09-08-2021,8772.31,9574.82,-802.51,5390.91,5390.31,0.6
10-08-2021,6583.35,6647.36,-64.01,5697.83,5866.02,-168.19
11-08-2021,12747.47,13608.12,-860.65,6933.85,5022.08,1911.77
12-08-2021,8150.87,8730.14,-579.27,7182.85,5447.35,1735.5
13-08-2021,8016.33,7196.56,819.77,6104.54,5955.04,149.5
16-08-2021,4271.83,5360.15,-1088.32,5203.45,4697.24,506.21
17-08-2021,9253.8,9597.53,-343.73,5521.8,5255.37,266.43
18-08-2021,9557.63,10152.95,-595.32,4726.39,5455.88,-729.49
20-08-2021,10276.57,12563.6,-2287.03,6526.92,6407.62,119.3
23-08-2021,7990.23,9353.59,-1363.36,6437.59,4985.08,1452.51
24-08-2021,7371.72,9016.63,-1644.91,7418.2,5038.15,2380.05
25-08-2021,6700.93,7772.76,-1071.83,4877.56,5028.95,-151.39
26-08-2021,6663.43,8637.91,-1974.48,6544.18,5488.97,1055.21
27-08-2021,7265.52,8044.27,-778.75,6055.14,4408.95,1646.19
30-08-2021,8408.62,7205.81,1202.81,6678.62,5989.77,688.85
31-08-2021,22832.93,18951.77,3881.16,5991.84,7864.24,-1872.4
02-09-2021,11599.6,10298.95,1300.65,4649.82,6406.06,-1756.24
03-09-2021,11281.25,8479.38,2801.87,6216.33,4966.11,1250.22
06-09-2021,7088.53,7934.9,-846.37,5895.55,6167.25,-271.7
07-09-2021,3852.21,4976.86,-1124.65,4360.25,4253.7,106.55
08-09-2021,6240.73,6028.82,211.91,4657.93,5374.08,-716.15
09-09-2021,10253.03,9829.59,423.44,5229.6,4525.39,704.21
11-09-2021,7773.2,10218.45,-2445.25,7108.59,5690.96,1417.63
12-09-2021,6194.93,7780.48,-1585.55,5623.94,4841.1,782.84
13-09-2021,8682.14,7262.83,1419.31,4163.88,4723.47,-559.59
14-09-2021,10755.82,9106.22,1649.6,5613.31,5923.62,-310.31
15-09-2021,11172.43,10939.59,232.84,7452.63,7284.96,167.67
16-09-2021,11766.93,10145.05,1621.88,6905.29,7700.42,-795.13
17-09-2021,26776.57,25223.98,1552.59,8006.52,9405.07,-1398.55
20-09-2021,7779.47,7686.93,92.54,6026.53,7653.11,-1626.58
21-09-2021,8110.81,7068.89,1041.92,8010.59,5842.97,2167.62
22-09-2021,7355.32,9298.58,-1943.26,7454,5603.98,1850.02
23-09-2021,15839.77,15481.84,357.93,7976.47,6803.38,1173.09
24-09-2021,11782.97,11340.48,442.49,7087.07,7602.92,-515.85
27-09-2021,8019.79,8614.42,-594.63,6910.79,5513.1,1397.69
28-09-2021,8825.85,10783.55,-1957.7,7926.05,7764.6,161.45
29-09-2021,12949.38,14395.4,-1446.02,13948.96,10686.8,3262.16
30-09-2021,10773.65,12999.25,-2225.6,6795.08,6697.9,97.18
02-10-2021,9072.1,7285.13,1786.97,4749.91,6825.59,-2075.68
03-10-2021,6534.99,6550.68,-15.69,4059.79,3612.12,447.67
05-10-2021,6860.97,6277.28,583.69,5851.72,6327.98,-476.26
06-10-2021,7447.97,6118.27,1329.7,4282.21,4857.4,-575.19
08-10-2021,6674.19,6852.7,-178.51,6338.36,5649.36,689
11-10-2021,9112.99,9582.49,-469.5,6903.17,6136.22,766.95
12-10-2021,5595.06,6687.46,-1092.4,4477.51,4090.88,386.63
13-10-2021,8528.34,7591.03,937.31,7681.34,8113.06,-431.72
14-10-2021,10607.59,8925.99,1681.6,7706.79,9457.38,-1750.59
18-10-2021,13343.73,12831.29,512.44,7720.49,9424.36,-1703.87
19-10-2021,9298.03,9803.82,-505.79,5456.9,8035.12,-2578.22
20-10-2021,15676.44,17519.53,-1843.09,7364.58,9045.31,-1680.73
21-10-2021,11816.22,14635.12,-2818.9,8370.14,7941.69,428.45
22-10-2021,5926.83,8624.53,-2697.7,8040.03,7010.06,1029.97
25-10-2021,6854.2,9313.3,-2459.1,11137.25,8747.02,2390.23
26-10-2021,7292.05,9660.71,-2368.66,8494.57,7109.16,1385.41
27-10-2021,9323.8,11237.16,-1913.36,7986.46,7513.98,472.48
28-10-2021,8215.03,12033.54,-3818.51,8311.63,7475.03,836.6
29-10-2021,7303.32,12445.95,-5142.63,9716.1,5373.59,4342.51
01-11-2021,9652.29,6513.39,3138.9,4496.85,7106.98,-2610.13
02-11-2021,5627.71,4683.35,944.36,4271.11,4978.79,-707.68
05-11-2021,6577.06,6913.06,-336,5172.16,5848.83,-676.67
06-11-2021,5161.16,5142.52,18.64,5212.5,4546.14,666.36
08-11-2021,7301.31,7063.17,238.14,6592.55,6386.27,206.28
10-11-2021,13318.24,14621.46,-1303.22,6585.38,6958.66,-373.28
11-11-2021,7188.28,8825.74,-1637.46,5429.96,4984.2,445.76
15-11-2021,8557.01,8132.27,424.74,6336.76,4812.09,1524.67
16-11-2021,9633.7,10194.37,-560.67,6404.64,5827.3,577.34
17-11-2021,9321.89,9666.24,-344.35,5736.59,5797.73,-61.14
18-11-2021,8781.77,12712.39,-3930.62,6846.1,4960.44,1885.66
22-11-2021,11705.76,15144.52,-3438.76,7927.88,5876.7,2051.18
23-11-2021,10101.07,14578.13,-4477.06,9030.24,7618.19,1412.05
24-11-2021,9608.48,14731.13,-5122.65,7537.61,3727.99,3809.62
25-11-2021,9017.44,11318.09,-2300.65,6056.57,4688.77,1367.8
26-11-2021,6588.99,12374.82,-5785.83,9352.28,7058.17,2294.11
29-11-2021,5625.13,8957.34,-3332.21,9527.82,4916.41,4611.41
30-11-2021,42957.1,48402.35,-5445.25,11199.34,5849.11,5350.23
01-12-2021,9354.82,8783.35,571.47,5556.61,6891.11,-1334.5
02-12-2021,4252.21,4289.54,-37.33,3647.82,4245.44,-597.62
03-12-2021,12080.56,13023.16,-942.6,4789.89,4953.76,-163.87
04-12-2021,6519.91,8266.34,-1746.43,7165.01,6932.25,232.76
05-12-2021,5312,6572.59,-1260.59,5372.26,6076.62,-704.36
07-12-2021,8575.06,9321.03,-745.97,4188.51,3741.09,447.42
08-12-2021,5690.17,5902.28,-212.11,5590.47,5282.72,307.75
10-12-2021,7484,7762.32,-278.32,5976.21,6717.43,-741.22
11-12-2021,10362.94,9851.84,511.1,6818.71,5967.3,851.41
13-12-2021,7862.77,10606.21,-2743.44,6301.91,4950.88,1351.03
14-12-2021,9498.29,10261.47,-763.18,5210.59,4785.16,425.43
15-12-2021,5373.66,8780.7,-3407.04,5721.32,4168.31,1553.01
16-12-2021,7439.82,8908.53,-1468.71,5426.59,3893.44,1533.15
17-12-2021,13370.05,15439.95,-2069.9,9499.96,8021.44,1478.52
20-12-2021,6744.39,10309.75,-3565.36,8746.23,5982.21,2764.02
21-12-2021,5883.4,7093.22,-1209.82,6138.6,4733.71,1404.89
22-12-2021,6162.32,6989.58,-827.26,5315.61,3722.2,1593.41
23-12-2021,5415.35,5686.94,-271.59,5280.2,4083.72,1196.48
24-12-2021,2360.05,3075.05,-715,3909.5,3952.74,-43.24
27-12-2021,1996.94,3035.19,-1038.25,4016.54,3060.75,955.79
28-12-2021,4761.39,4554.08,207.31,4112,3544.53,567.47
29-12-2021,3417.8,4393.03,-975.23,5016.04,4009.11,1006.93
30-12-2021,4512.12,5498.44,-986.32,9450.33,8872.59,577.74
31-12-2021,4083.37,3507.98,575.39,4853.82,3688.2,1165.62
02-01-2022,7145.99,7167.78,-21.79,7906.24,6308.54,1597.7
04-01-2022,8279.77,6369.99,1909.78,5148.47,5332.26,-183.79
06-01-2022,6446.02,8376.18,-1930.16,5457.08,4472.97,984.11
07-01-2022,4979.59,7304.33,-2324.74,6588.46,5277.75,1310.71
08-01-2022,16377.49,14056.88,2320.61,5331.92,6154.15,-822.23
13-01-2022,7418.36,8809.21,-1390.85,7051.03,5985.71,1065.32
14-01-2022,6143.95,7742.15,-1598.2,5560.51,5189.1,371.41
17-01-2022,5792.76,6648.23,-855.47,5605.54,5720.85,-115.31
18-01-2022,5409.34,6664.29,-1254.95,5794.75,6014.95,-220.2
19-01-2022,7690.73,10395.5,-2704.77,7241.45,7436.52,-195.07
20-01-2022,7974.39,12654.23,-4679.84,6385.75,5616.49,769.26
21-01-2022,7564.37,10712.95,-3148.58,6930.43,6661.07,269.36
24-01-2022,5030.52,8782.1,-3751.58,8243.09,8168.21,74.88
25-01-2022,7357.33,14451.81,-7094.48,10764.4,6229.87,4534.53
27-01-2022,11417.36,17684.11,-6266.75,10727.48,7846.16,2881.32
28-01-2022,8222.94,13268.28,-5045.34,9617.43,6258.76,3358.67
31-01-2022,6014.14,9638.62,-3624.48,9167.06,5518.41,3648.65
02-02-2022,6001.43,6185.03,-183.6,7713.43,7287.47,425.96
03-02-2022,12971.68,17310.62,-4338.94,10264.64,7202.94,3061.7
05-02-2022,5041.77,6895.23,-1853.46,6621.75,4670.65,1951.1
06-02-2022,7131.8,7583.62,-451.82,4677.17,4546.54,130.63
08-02-2022,7526.33,6701.15,825.18,6208.86,6091.07,117.79
14-02-2022,5457.75,9711.45,-4253.7,7698.04,5527.75,2170.29
15-02-2022,6353.59,8652.35,-2298.76,8739.16,4327.56,4411.6
16-02-2022,5879.05,7770.01,-1890.96,5334.3,4154.16,1180.14
